Average change in commuting costs (future baseline) - change relative to 2021
0.968517876853557
0.979794615926511
0.977437787865368
0.977696401759625
0.982274553296945
0.971368094017878
0.975336484105222
0.979394636777411
0.977762877826207
0.974637850895751
0.956611701985396
0.981591787576252
0.978066525659969
0.978504396673666
0.969949144388976
0.975806189895522
0.969459331258031
0.979456049147454
0.962020700915501
0.968995433893913
0.96825815771439
0.98277945121706
0.979228935940634
0.96901841068412
0.97636969852627
0.975373676890446
0.967876994578727
0.985389810464101
0.987209386500013
0.983578440742576
0.990776918756583
0.991040863418367
0.978195550563539
0.987160320403104
0.980773005158991
0.978785244641022
0.978177579308225
0.989781407437442
0.984183525200696
0.990779725608279
0.990030111393116
0.987174394800282
0.986617758158298
0.969991983764003
0.981901131071345
0.968772712585497
0.981401333533196
0.98693732012131
0.988366474394425
0.98065954984181
0.988264225678163
0.979033767821481
0.986765307573558
0.989811974620055
0.984279331385815
0.992237527003503
0.981654706918713
0.973198262787407
0.982006243076825
0.977715935345505
0.990845126804007
0.986667861866139
0.978954124294954
0.98477826058926
0.970435186838228
0.983938314534222
0.982028452992887
0.989188893659853
0.985606798740284
0.976173485465046
0.973536529026201
0.991755855798142
0.967338558230237
0.985108664508617
0.969650900890726
0.973556377564772
0.978882802154689
0.977485920076384
0.975033630367245
0.974873063869311
0.9681262079295
0.983219144476158
0.979001176944956
