Average distance to other counties
84.3503902027129
81.8306817855565
130.459606757031
116.997846811626
124.652850094737
127.40991991395
135.259709259031
122.417076176944
136.132897495868
138.49118206905
129.913253417107
115.933662312636
134.995426142221
116.105513339799
133.841869398493
124.253435053806
117.600657055211
129.259154853989
110.391620562616
132.084185985768
132.444454289082
126.284846233421
144.208797081251
